ID,Expected
171250,29
171251,3
171252,14
171253,17
171254,14
171255,34
171256,3
171257,35
171258,3
171259,23
171260,34
171261,34
171262,35
171263,35
171264,3
171265,14
171266,30
171267,34
171268,14
171269,34
171270,35
171271,14
171272,3
171273,12
171274,3
171275,12
171276,3
171277,34
171278,35
171279,42
171280,3
171281,3
171282,34
171283,35
171284,35
171285,34
171286,29
171287,3
171288,10
171289,31
171290,18
171291,14
171292,35
171293,34
171294,3
171295,34
171296,3
171297,6
171298,35
171299,12
171300,35
171301,3
171302,58
171303,3
171304,3
171305,14
171306,3
171307,35
171308,52
171309,14
171310,36
171311,34
171312,35
171313,3
171314,14
171315,34
171316,23
171317,34
171318,34
171319,34
171320,3
171321,14
171322,34
171323,3
171324,35
171325,35
171326,29
171327,14
171328,3
171329,34
171330,35
171331,3
171332,12
171333,29
171334,35
171335,35
171336,3
171337,35
171338,34
171339,35
171340,3
171341,34
171342,14
171343,8
171344,35
171345,34
171346,3
171347,35
171348,3
171349,35
171350,34
171351,34
171352,35
171353,3
171354,35
171355,14
171356,52
171357,34
171358,34
171359,34
171360,34
171361,3
171362,3
171363,3
171364,34
171365,31
171366,18
171367,14
171368,14
171369,29
171370,34
171371,16
171372,35
171373,3
171374,35
171375,34
171376,3
171377,34
171378,60
171379,35
171380,3
171381,34
171382,16
171383,35
171384,35
171385,35
171386,29
171387,34
171388,34
171389,42
171390,16
171391,34
171392,3
171393,3
171394,14
171395,3
171396,14
171397,29
171398,29
171399,3
171400,3
171401,34
171402,29
171403,12
171404,3
171405,3
171406,34
171407,3
171408,35
171409,3
171410,19
171411,35
171412,34
171413,14
171414,34
171415,34
171416,35
171417,29
171418,34
171419,34
171420,3
171421,3
171422,34
171423,3
171424,3
171425,12
171426,14
171427,48
171428,42
171429,27
171430,14
171431,27
171432,34
171433,1
171434,12
171435,34
171436,3
171437,19
171438,16
171439,40
171440,3
171441,34
171442,3
171443,35
171444,3
171445,34
171446,3
171447,3
171448,34
171449,34
171450,30
171451,16
171452,34
171453,14
171454,35
171455,34
171456,14
171457,3
171458,35
171459,35
171460,31
171461,31
171462,35
171463,3
171464,34
171465,35
171466,3
171467,34
171468,34
171469,35
171470,3
171471,34
171472,35
171473,29
171474,3
171475,3
171476,34
171477,34
171478,34
171479,17
171480,3
171481,35
171482,14
171483,3
171484,3
171485,3
171486,12
171487,14
171488,3
171489,34
171490,3
171491,29
171492,3
171493,16
171494,14
171495,18
171496,14
171497,37
171498,3
171499,35
171500,35
171501,34
171502,17
171503,3
171504,16
171505,14
171506,35
171507,14
171508,34
171509,34
171510,14
171511,12
171512,35
171513,3
171514,14
171515,3
171516,35
171517,31
171518,14
171519,34
171520,35
171521,35
171522,34
171523,3
171524,34
171525,16
171526,5
171527,1
171528,7
171529,35
171530,34
171531,3
171532,35
171533,12
171534,3
171535,3
171536,34
171537,23
171538,3
171539,3
171540,3
171541,3
171542,3
171543,34
171544,29
171545,34
171546,3
171547,3
171548,1
171549,35
171550,35
171551,31
171552,35
171553,3
171554,3
171555,27
171556,35
171557,34
171558,3
171559,34
171560,3
171561,35
171562,34
171563,35
171564,35
171565,3
171566,37
171567,14
171568,16
171569,35
171570,3
171571,34
171572,3
171573,3
171574,12
171575,35
171576,35
171577,3
171578,31
171579,29
171580,34
171581,3
171582,52
171583,35
171584,3
171585,34
171586,34
171587,3
171588,35
171589,12
171590,3
171591,34
171592,34
171593,34
171594,34
171595,50
171596,34
171597,22
171598,35
171599,29
171600,34
171601,3
171602,34
171603,23
171604,34
171605,29
171606,34
171607,3
171608,34
171609,29
171610,23
171611,34
171612,52
171613,35
171614,35
171615,35
171616,3
171617,12
171618,1
171619,35
171620,29
171621,52
171622,3
171623,29
171624,3
171625,34
171626,35
171627,3
171628,35
171629,35
171630,35
171631,29
171632,3
171633,35
171634,3
171635,3
171636,35
171637,29
171638,34
171639,30
171640,35
171641,14
171642,35
171643,23
171644,34
171645,34
171646,14
171647,35
171648,35
171649,3
171650,29
171651,3
171652,14
171653,21
171654,3
171655,16
171656,35
171657,34
171658,3
171659,35
171660,14
171661,34
171662,3
171663,40
171664,35
171665,35
171666,12
171667,34
171668,35
171669,34
171670,3
171671,16
171672,3
171673,3
171674,3
171675,3
171676,3
171677,3
171678,3
171679,34
171680,29
171681,42
171682,35
171683,35
171684,3
171685,35
171686,54
171687,12
171688,35
171689,3
171690,12
171691,3
171692,34
171693,34
171694,42
171695,35
171696,12
171697,29
171698,34
171699,3
171700,3
171701,34
171702,34
171703,3
171704,35
171705,3
171706,52
171707,35
171708,34
171709,29
171710,35
171711,37
171712,58
171713,34
171714,34
171715,29
171716,34
171717,35
171718,34
171719,3
171720,34
171721,34
171722,35
171723,3
171724,35
171725,3
171726,14
171727,35
171728,35
171729,30
171730,35
171731,14
171732,16
171733,12
171734,14
171735,29
171736,3
171737,3
171738,14
171739,35
171740,34
171741,29
171742,23
171743,29
171744,31
171745,14
171746,14
171747,3
171748,35
171749,34
171750,29
171751,35
171752,35
171753,35
171754,35
171755,3
171756,14
171757,1
171758,34
171759,34
171760,34
171761,3
171762,35
171763,3
171764,34
171765,16
171766,12
171767,34
171768,3
171769,16
171770,31
171771,34
171772,3
171773,35
171774,3
171775,35
171776,23
171777,3
171778,3
171779,42
171780,3
171781,23
171782,15
171783,19
171784,35
171785,34
171786,29
171787,29
171788,14
171789,3
171790,35
171791,14
171792,35
171793,31
171794,34
171795,34
171796,3
171797,14
171798,3
171799,3
171800,3
171801,35
171802,3
171803,14
171804,30
171805,3
171806,34
171807,14
171808,35
171809,35
171810,35
171811,3
171812,14
171813,14
171814,14
171815,34
171816,34
171817,3
171818,8
171819,34
171820,3
171821,3
171822,3
171823,3
171824,35
171825,35
171826,35
171827,3
171828,3
171829,34
171830,3
171831,34
171832,3
171833,29
171834,35
171835,35
171836,34
171837,12
171838,29
171839,35
171840,34
171841,52
171842,14
171843,29
171844,3
171845,3
171846,35
171847,29
171848,3
171849,3
171850,34
171851,34
171852,3
171853,3
171854,35
171855,3
171856,3
171857,3
171858,34
171859,34
171860,34
171861,34
171862,35
171863,34
171864,12
171865,34
171866,35
171867,16
171868,34
171869,3
171870,34
171871,3
171872,14
171873,3
171874,34
171875,14
171876,35
171877,3
171878,31
171879,1
171880,35
171881,34
171882,34
171883,34
171884,34
171885,15
171886,34
171887,14
171888,35
171889,12
171890,29
171891,34
171892,34
171893,16
171894,3
171895,19
171896,34
171897,34
171898,35
171899,3
171900,35
171901,35
171902,3
171903,3
171904,3
171905,31
171906,34
171907,3
171908,30
171909,3
171910,34
171911,3
171912,16
171913,35
171914,35
171915,35
171916,35
171917,34
171918,14
171919,34
171920,3
171921,3
171922,3
171923,35
171924,34
171925,3
171926,29
171927,3
171928,6
171929,1
171930,3
171931,3
171932,12
171933,3
171934,35
171935,12
171936,35
171937,35
171938,29
171939,3
171940,12
171941,35
171942,14
171943,34
171944,9
171945,27
171946,29
171947,29
171948,3
171949,33
171950,35
171951,34
171952,52
171953,16
171954,18
171955,1
171956,14
171957,12
171958,35
171959,14
171960,35
171961,34
171962,35
171963,29
171964,34
171965,35
171966,35
171967,35
171968,35
171969,3
171970,33
171971,35
171972,35
171973,12
171974,35
171975,29
171976,42
171977,35
171978,34
171979,15
171980,14
171981,34
171982,34
171983,34
171984,3
171985,1
171986,34
171987,29
171988,52
171989,35
171990,35
171991,35
171992,34
171993,35
171994,3
171995,14
171996,12
171997,35
171998,30
171999,3
172000,34
172001,35
172002,34
172003,3
172004,14
172005,29
172006,52
172007,34
172008,35
172009,3
172010,12
172011,3
172012,3
172013,35
172014,34
172015,3
172016,34
172017,31
172018,12
172019,3
172020,3
172021,3
172022,34
172023,35
172024,35
172025,29
172026,52
172027,12
172028,3
172029,14
172030,35
172031,3
172032,3
172033,14
172034,35
172035,3
172036,3
172037,34
172038,29
172039,31
172040,35
172041,31
172042,14
172043,16
172044,34
172045,34
172046,29
172047,35
172048,34
172049,34
172050,34
172051,35
172052,31
172053,35
172054,35
172055,29
172056,3
172057,29
172058,3
172059,12
172060,29
172061,14
172062,29
172063,18
172064,34
172065,3
172066,34
172067,35
172068,3
172069,14
172070,31
172071,3
172072,35
172073,34
172074,34
172075,34
172076,30
172077,34
172078,34
172079,3
172080,40
172081,35
172082,27
172083,3
172084,35
172085,14
172086,34
172087,12
172088,3
172089,12
172090,3
172091,35
172092,1
172093,35
172094,34
172095,32
172096,30
172097,3
172098,16
172099,34
172100,3
172101,21
172102,14
172103,30
172104,35
172105,34
172106,35
172107,30
172108,35
172109,3
172110,3
172111,3
172112,19
172113,34
172114,35
172115,52
172116,3
172117,3
172118,35
172119,3
172120,3
172121,34
172122,3
172123,34
172124,14
172125,16
172126,42
172127,35
172128,34
172129,35
172130,29
172131,35
172132,34
172133,30
172134,35
172135,35
172136,42
172137,3
172138,15
172139,14
172140,3
172141,22
172142,35
172143,35
172144,14
172145,40
172146,34
172147,35
172148,35
172149,3
172150,3
172151,34
172152,14
172153,3
172154,34
172155,34
172156,1
172157,3
172158,16
172159,29
172160,52
172161,3
172162,3
172163,54
172164,35
172165,35
172166,34
172167,35
172168,34
172169,35
172170,3
172171,34
172172,35
172173,35
172174,34
172175,12
172176,30
172177,29
172178,3
172179,12
172180,31
172181,35
172182,29
172183,14
172184,34
172185,35
172186,35
172187,14
172188,34
172189,14
172190,34
172191,34
172192,52
172193,34
172194,34
172195,34
172196,1
172197,14
172198,14
172199,14
172200,35
172201,34
172202,34
172203,12
172204,3
172205,34
172206,35
172207,34
172208,3
172209,1
172210,35
172211,3
172212,35
172213,3
172214,35
172215,35
172216,34
172217,3
172218,35
172219,29
172220,3
172221,34
172222,14
172223,29
172224,35
172225,34
172226,3
172227,3
172228,34
172229,34
172230,35
172231,34
172232,3
172233,34
172234,29
172235,34
172236,34
172237,35
172238,29
172239,35
172240,19
172241,34
172242,34
172243,42
172244,3
172245,34
172246,14
172247,3
172248,31
172249,52
172250,3
172251,34
172252,35
172253,3
172254,34
172255,34
172256,34
172257,34
172258,14
172259,35
172260,14
172261,34
172262,14
172263,3
172264,34
172265,3
172266,34
172267,16
172268,29
172269,29
172270,3
172271,3
172272,29
172273,34
172274,29
172275,34
172276,31
172277,3
172278,34
172279,34
172280,35
172281,12
172282,35
172283,35
172284,35
172285,3
172286,29
172287,34
172288,34
172289,42
172290,14
172291,14
172292,3
172293,14
172294,35
172295,60
172296,35
172297,3
172298,34
172299,12
172300,31
172301,34
172302,35
172303,3
172304,29
172305,35
172306,52
172307,12
172308,3
172309,42
172310,35
172311,29
172312,35
172313,3
172314,16
172315,3
172316,35
172317,34
172318,35
172319,14
172320,35
172321,35
172322,14
172323,34
172324,3
172325,34
172326,14
172327,34
172328,35
172329,29
172330,34
172331,34
172332,10
172333,31
172334,14
172335,3
172336,35
172337,14
172338,3
172339,34
172340,34
172341,34
172342,35
172343,34
172344,34
172345,35
172346,12
172347,34
172348,34
172349,34
172350,34
172351,3
172352,52
172353,3
172354,23
172355,3
172356,35
172357,34
172358,34
172359,14
172360,3
172361,35
172362,42
172363,34
172364,35
172365,16
172366,35
172367,3
172368,3
172369,29
172370,34
172371,29
172372,12
172373,35
172374,52
172375,3
172376,14
172377,3
172378,35
172379,35
172380,12
172381,35
172382,3
172383,27
172384,34
172385,14
172386,34
172387,29
172388,14
172389,29
172390,3
172391,34
172392,35
172393,3
172394,34
172395,34
172396,45
172397,34
172398,34
172399,29
172400,3
172401,3
172402,34
172403,16
172404,35
172405,34
172406,37
172407,34
172408,34
172409,34
172410,29
172411,35
172412,34
172413,35
172414,3
172415,34
172416,35
172417,14
172418,35
172419,3
172420,14
172421,3
172422,12
172423,35
172424,3
172425,14
172426,3
172427,12
172428,35
172429,31
172430,35
172431,35
172432,35
172433,3
172434,3
172435,35
172436,35
172437,52
172438,29
172439,34
172440,12
172441,3
172442,29
172443,14
172444,3
172445,31
172446,34
172447,34
172448,29
172449,3
172450,3
172451,3
172452,3
172453,3
172454,3
172455,34
172456,35
172457,34
172458,34
172459,30
172460,52
172461,3
172462,35
172463,31
172464,1
172465,3
172466,14
172467,30
172468,35
172469,35
172470,14
172471,34
172472,14
172473,29
172474,34
172475,29
172476,16
172477,29
172478,3
172479,35
172480,14
172481,1
172482,34
172483,35
172484,34
172485,34
172486,35
172487,35
172488,24
172489,34
172490,12
172491,35
172492,35
172493,34
172494,3
172495,3
172496,34
172497,3
172498,29
172499,3
172500,34
172501,34
172502,3
172503,34
172504,35
172505,3
172506,29
172507,34
172508,35
172509,35
172510,34
172511,12
172512,34
172513,14
172514,14
172515,34
172516,3
172517,29
172518,29
172519,35
172520,3
172521,34
172522,52
172523,3
172524,29
172525,34
172526,35
172527,29
172528,14
172529,3
172530,35
172531,34
172532,34
172533,3
172534,35
172535,34
172536,35
172537,35
172538,3
172539,35
172540,35
172541,3
172542,3
172543,29
172544,34
172545,3
172546,14
172547,34
172548,35
172549,19
172550,23
172551,3
172552,34
172553,16
172554,29
172555,3
172556,34
172557,14
172558,35
172559,35
172560,16
172561,35
172562,3
172563,34
172564,34
172565,3
172566,34
172567,34
172568,3
172569,3
172570,3
172571,29
172572,3
172573,35
172574,35
172575,34
172576,14
172577,35
172578,23
172579,35
172580,1
172581,12
172582,14
172583,23
172584,35
172585,34
172586,34
172587,14
172588,3
172589,34
172590,12
172591,35
172592,34
172593,29
172594,35
172595,35
172596,3
172597,29
172598,34
172599,12
172600,35
172601,34
172602,54
172603,3
172604,34
172605,3
172606,3
172607,3
172608,29
172609,16
172610,3
172611,16
172612,29
172613,3
172614,3
172615,3
172616,34
172617,34
172618,35
172619,35
172620,35
172621,35
172622,14
172623,35
172624,3
172625,35
172626,12
172627,35
172628,35
172629,35
172630,34
172631,34
172632,3
172633,52
172634,35
172635,34
172636,14
172637,35
172638,34
172639,34
172640,34
172641,29
172642,3
172643,34
172644,14
172645,35
172646,34
172647,23
172648,30
172649,35
172650,3
172651,31
172652,35
172653,16
172654,14
172655,34
172656,35
172657,3
172658,34
172659,29
172660,35
172661,3
172662,14
172663,35
172664,3
172665,29
172666,3
172667,35
172668,35
172669,35
172670,35
172671,1
172672,34
172673,14
172674,12
172675,34
172676,35
172677,3
172678,3
172679,3
172680,29
172681,35
172682,3
172683,14
172684,42
172685,35
172686,34
172687,34
172688,3
172689,34
172690,35
172691,8
172692,8
172693,35
172694,34
172695,3
172696,34
172697,23
172698,35
172699,29
172700,34
172701,35
172702,34
172703,35
172704,34
172705,3
172706,35
172707,3
172708,34
172709,3
172710,3
172711,35
172712,12
172713,34
172714,35
172715,60
172716,34
172717,2
172718,3
172719,12
172720,14
172721,34
172722,3
172723,14
172724,35
172725,34
172726,35
172727,35
172728,3
172729,29
172730,1
172731,19
172732,35
172733,27
172734,54
172735,35
172736,14
172737,34
172738,12
172739,34
172740,35
172741,14
172742,1
172743,14
172744,3
172745,34
172746,31
172747,38
172748,34
172749,54
172750,34
172751,34
172752,16
172753,34
172754,9
172755,3
172756,34
172757,35
172758,3
172759,14
172760,3
172761,34
172762,34
172763,35
172764,3
172765,35
172766,35
172767,3
172768,35
172769,34
172770,3
172771,34
172772,35
172773,35
172774,40
172775,35
172776,3
172777,33
172778,29
172779,36
172780,12
172781,14
172782,3
172783,52
172784,35
172785,34
172786,34
172787,34
172788,35
172789,37
172790,29
172791,34
172792,35
172793,35
172794,35
172795,1
172796,35
172797,35
172798,35
172799,35
172800,38
172801,35
172802,3
172803,14
172804,12
172805,3
172806,29
172807,15
172808,12
172809,3
172810,35
172811,29
172812,37
172813,35
172814,3
172815,35
172816,35
172817,35
172818,3
172819,34
172820,3
172821,14
172822,34
172823,35
172824,34
172825,14
172826,12
172827,35
172828,3
172829,3
172830,3
172831,3
172832,34
172833,35
172834,35
172835,35
172836,34
172837,12
172838,34
172839,35
172840,3
172841,34
172842,35
172843,3
172844,35
172845,35
172846,35
172847,34
172848,37
172849,3
172850,35
172851,34
172852,35
172853,3
172854,18
172855,16
172856,3
172857,34
172858,3
172859,3
172860,34
172861,34
172862,30
172863,52
172864,35
172865,3
172866,3
172867,35
172868,34
172869,35
172870,3
172871,29
172872,3
172873,29
172874,3
172875,34
172876,34
172877,34
172878,35
172879,3
172880,3
172881,35
172882,34
172883,35
172884,34
172885,29
172886,35
172887,35
172888,18
172889,34
172890,18
172891,35
172892,38
172893,3
172894,34
172895,34
172896,3
172897,29
172898,14
172899,34
172900,35
172901,35
172902,34
172903,14
172904,37
172905,3
172906,14
172907,3
172908,34
172909,35
172910,34
172911,35
172912,35
172913,35
172914,3
172915,6
172916,3
172917,34
172918,35
172919,3
172920,34
172921,3
172922,29
172923,24
172924,34
172925,30
172926,3
172927,1
172928,3
172929,34
172930,35
172931,3
172932,35
172933,14
172934,34
172935,34
172936,3
172937,34
172938,17
172939,29
172940,34
172941,14
172942,3
172943,35
172944,35
172945,14
172946,3
172947,35
172948,3
172949,29
172950,52
172951,3
172952,34
172953,3
172954,3
172955,14
172956,33
172957,35
172958,30
172959,35
172960,14
172961,35
172962,35
172963,3
172964,3
172965,3
172966,3
172967,3
172968,3
172969,35
172970,3
172971,34
172972,35
172973,3
172974,34
172975,31
172976,23
172977,14
172978,3
172979,34
172980,35
172981,3
172982,35
172983,3
172984,14
172985,12
172986,23
172987,3
172988,34
172989,3
172990,34
172991,35
172992,14
172993,35
172994,35
172995,14
172996,34
172997,31
172998,29
172999,34
173000,16
173001,3
173002,30
173003,34
173004,34
173005,14
173006,14
173007,35
173008,34
173009,35
173010,29
173011,31
173012,34
173013,35
173014,3
173015,3
173016,3
173017,60
173018,34
173019,34
173020,34
173021,3
173022,34
173023,42
173024,12
173025,3
173026,3
173027,3
173028,36
173029,34
173030,35
173031,29
173032,52
173033,3
173034,16
173035,14
173036,16
173037,3
173038,3
173039,35
173040,35
173041,35
173042,8
173043,3
173044,35
173045,34
173046,3
173047,3
173048,35
173049,42
173050,35
173051,35
173052,35
173053,14
173054,52
173055,3
173056,35
173057,35
173058,18
173059,3
173060,3
173061,34
173062,3
173063,3
173064,35
173065,34
173066,3
173067,34
173068,34
173069,3
173070,34
173071,34
173072,34
173073,35
173074,16
173075,35
173076,14
173077,14
173078,34
173079,35
173080,35
173081,42
173082,3
173083,35
173084,3
173085,34
173086,42
173087,35
173088,12
173089,35
173090,29
173091,35
173092,34
173093,37
173094,52
173095,34
173096,34
173097,3
173098,34
173099,3
173100,35
173101,34
173102,35
173103,34
173104,29
173105,3
173106,34
173107,35
173108,34
173109,34
173110,3
173111,35
173112,34
173113,3
173114,29
173115,3
173116,34
173117,3
173118,14
173119,29
173120,16
173121,29
173122,35
173123,34
173124,35
173125,3
173126,57
173127,34
173128,18
173129,3
173130,42
173131,35
173132,3
173133,31
173134,14
173135,33
173136,35
173137,34
173138,3
173139,35
173140,29
173141,3
173142,34
173143,34
173144,34
173145,3
173146,35
173147,3
173148,34
173149,29
173150,3
173151,34
173152,29
173153,35
173154,1
173155,14
173156,34
173157,34
173158,35
173159,1
173160,34
173161,34
173162,35
173163,3
173164,31
173165,12
173166,3
173167,3
173168,3
173169,18
173170,14
173171,52
173172,3
173173,52
173174,35
173175,3
173176,35
173177,29
173178,49
173179,3
173180,34
173181,14
173182,34
173183,35
173184,12
173185,29
173186,29
173187,34
173188,35
173189,34
173190,35
173191,42
173192,35
173193,34
173194,3
173195,23
173196,34
173197,29
173198,29
173199,29
173200,16
173201,12
173202,14
173203,18
173204,34
173205,35
173206,35
173207,35
173208,3
173209,16
173210,35
173211,16
173212,34
173213,29
173214,12
173215,29
173216,29
173217,16
173218,34
173219,35
173220,35
173221,3
173222,35
173223,16
173224,12
173225,14
173226,34
173227,34
173228,34
173229,29
173230,14
173231,3
173232,3
173233,3
173234,35
173235,52
173236,14
173237,3
173238,34
173239,34
173240,52
173241,14
173242,3
173243,3
173244,35
173245,34
173246,3
173247,14
173248,35
173249,3
173250,34
173251,35
173252,34
173253,12
173254,3
173255,14
173256,23
173257,29
173258,3
173259,34
173260,14
173261,29
173262,3
173263,29
173264,3
173265,3
173266,29
173267,35
173268,3
173269,12
173270,3
173271,30
173272,3
173273,3
173274,37
173275,35
173276,52
173277,3
173278,37
173279,18
173280,34
173281,1
173282,3
173283,3
173284,34
173285,3
173286,3
173287,34
173288,34
173289,23
173290,35
173291,34
173292,14
173293,35
173294,35
173295,37
173296,1
173297,35
173298,3
173299,35
173300,3
173301,35
173302,16
173303,42
173304,35
173305,14
173306,29
173307,3
173308,35
173309,34
173310,14
173311,14
173312,23
173313,14
173314,14
173315,3
173316,35
173317,34
173318,3
173319,29
173320,29
173321,34
173322,34
173323,35
173324,14
173325,3
173326,3
173327,34
173328,3
173329,35
173330,3
173331,3
173332,10
173333,34
173334,35
173335,29
173336,29
173337,35
173338,34
173339,35
173340,45
173341,35
173342,35
173343,34
173344,29
173345,14
173346,35
173347,3
173348,6
173349,29
173350,12
173351,19
173352,35
173353,34
173354,23
173355,35
173356,23
173357,14
173358,3
173359,35
173360,35
173361,29
173362,12
173363,3
173364,12
173365,16
173366,29
173367,14
173368,35
173369,37
173370,37
173371,14
173372,2
173373,3
173374,3
173375,34
173376,3
173377,29
173378,18
173379,3
173380,35
173381,14
173382,35
173383,34
173384,14
173385,3
173386,34
173387,34
173388,54
173389,12
173390,35
173391,35
173392,37
173393,35
173394,54
173395,34
173396,3
173397,3
173398,3
173399,3
173400,3
173401,34
173402,34
173403,29
173404,3
173405,19
173406,14
173407,3
173408,31
173409,34
173410,34
173411,31
173412,34
173413,35
173414,14
173415,35
173416,34
173417,35
173418,3
173419,20
173420,3
173421,42
173422,35
173423,35
173424,16
173425,34
173426,34
173427,3
173428,35
173429,3
173430,34
173431,34
173432,3
173433,3
173434,23
173435,3
173436,3
173437,34
173438,34
173439,23
173440,34
173441,18
173442,14
173443,35
173444,14
173445,3
173446,34
173447,34
173448,34
173449,3
173450,35
173451,14
173452,35
173453,34
173454,35
173455,37
173456,3
173457,29
173458,16
173459,34
173460,34
173461,35
173462,12
173463,1
173464,34
173465,34
173466,33
173467,29
173468,34
173469,3
173470,35
173471,34
173472,29
173473,52
173474,3
173475,29
173476,52
173477,17
173478,14
173479,54
173480,34
173481,3
173482,34
173483,3
173484,14
173485,3
173486,34
173487,3
173488,3
173489,34
173490,3
173491,3
173492,35
173493,14
173494,35
173495,18
173496,35
173497,3
173498,35
173499,29
173500,1
173501,3
173502,14
173503,34
173504,3
173505,34
173506,35
173507,18
173508,35
173509,3
173510,14
173511,34
173512,12
173513,34
173514,34
173515,34
173516,31
173517,35
173518,30
173519,3
173520,14
173521,29
173522,35
173523,35
173524,34
173525,34
173526,3
173527,14
173528,29
173529,16
173530,14
173531,3
173532,3
173533,3
173534,3
173535,12
173536,14
173537,35
173538,3
173539,3
173540,34
173541,35
173542,34
173543,3
173544,30
173545,29
173546,3
173547,35
173548,35
173549,34
173550,3
173551,3
173552,3
173553,35
173554,34
173555,34
173556,35
173557,14
173558,35
173559,35
173560,52
173561,54
173562,34
173563,34
173564,3
173565,34
173566,34
173567,29
173568,29
173569,34
173570,16
173571,3
173572,29
173573,34
173574,35
173575,16
173576,3
173577,18
173578,16
173579,35
173580,35
173581,35
173582,34
173583,29
173584,3
173585,34
173586,3
173587,37
173588,40
173589,29
173590,3
173591,58
173592,35
173593,3
173594,1
173595,35
173596,35
173597,3
173598,3
173599,35
173600,34
173601,40
173602,16
173603,35
173604,12
173605,14
173606,35
173607,3
173608,12
173609,35
173610,29
173611,35
173612,14
173613,3
173614,35
173615,3
173616,37
173617,35
173618,35
173619,29
173620,3
173621,35
173622,34
173623,3
173624,34
173625,54
173626,34
173627,34
173628,34
173629,35
173630,29
173631,34
173632,35
173633,3
173634,35
173635,34
173636,3
173637,14
173638,34
173639,29
173640,3
173641,3
173642,34
173643,35
173644,3
173645,12
173646,14
173647,34
173648,3
173649,35
173650,29
173651,34
173652,34
173653,14
173654,3
173655,3
173656,3
173657,12
173658,14
173659,31
173660,34
173661,3
173662,37
173663,35
173664,14
173665,9
173666,35
173667,1
173668,30
173669,29
173670,34
173671,54
173672,34
173673,35
173674,1
173675,34
173676,29
173677,34
173678,35
173679,3
173680,52
173681,35
173682,35
173683,34
173684,35
173685,14
173686,3
173687,3
173688,34
173689,34
173690,12
173691,35
173692,3
173693,14
173694,3
173695,35
173696,42
173697,23
173698,35
173699,34
173700,34
173701,34
173702,14
173703,18
173704,3
173705,38
173706,3
173707,3
173708,35
173709,3
173710,35
173711,14
173712,29
173713,35
173714,3
173715,35
173716,3
173717,35
173718,14
173719,12
173720,3
173721,3
173722,29
173723,3
173724,52
173725,16
173726,35
173727,35
173728,34
173729,12
173730,35
173731,14
173732,3
173733,3
173734,34
173735,34
173736,35
173737,35
173738,3
173739,14
173740,3
173741,15
173742,34
173743,34
173744,34
173745,34
173746,35
173747,35
173748,3
173749,29
173750,34
173751,23
173752,34
173753,34
173754,34
173755,35
173756,34
173757,31
173758,35
173759,35
173760,29
173761,34
173762,3
173763,35
173764,3
173765,35
173766,35
173767,34
173768,3
173769,35
173770,15
173771,29
173772,3
173773,14
173774,34
173775,34
173776,29
173777,3
173778,35
173779,35
173780,14
173781,3
173782,35
173783,18
173784,3
173785,18
173786,34
173787,34
173788,3
173789,3
173790,12
173791,52
173792,34
173793,3
173794,35
173795,3
173796,3
173797,34
173798,3
173799,23
173800,3
173801,3
173802,35
173803,14
173804,29
173805,19
173806,35
173807,40
173808,27
173809,3
173810,14
173811,18
173812,3
173813,29
173814,3
173815,35
173816,37
173817,12
173818,29
173819,29
173820,34
173821,35
173822,29
173823,27
173824,35
173825,35
173826,3
173827,19
173828,35
173829,34
173830,35
173831,29
173832,35
173833,35
173834,45
173835,14
173836,14
173837,34
173838,34
173839,1
173840,34
173841,52
173842,35
173843,3
173844,16
173845,35
173846,31
173847,14
173848,35
173849,34
173850,3
173851,14
173852,17
173853,35
173854,27
173855,3
173856,35
173857,33
173858,42
173859,3
173860,34
173861,14
173862,3
173863,35
173864,35
173865,3
173866,35
173867,34
173868,3
173869,12
173870,34
173871,3
173872,3
173873,14
173874,34
173875,40
173876,14
173877,3
173878,3
173879,29
173880,3
173881,3
173882,3
173883,35
173884,35
173885,29
173886,3
173887,35
173888,16
173889,3
173890,9
173891,12
173892,12
173893,35
173894,3
173895,35
173896,35
173897,34
173898,35
173899,3
173900,14
173901,23
173902,12
173903,34
173904,3
173905,14
173906,35
173907,34
173908,14
173909,34
173910,52
173911,3
173912,12
173913,31
173914,34
173915,34
173916,42
173917,15
173918,14
173919,35
173920,34
173921,35
173922,3
173923,35
173924,29
173925,3
173926,3
173927,3
173928,34
173929,12
173930,16
173931,34
173932,34
173933,34
173934,35
173935,52
173936,16
173937,14
173938,52
173939,35
173940,34
173941,14
173942,14
173943,14
173944,35
173945,3
173946,35
173947,52
173948,34
173949,47
173950,3
173951,29
173952,3
173953,3
173954,3
173955,34
173956,14
173957,29
173958,1
173959,34
173960,35
173961,35
173962,35
173963,59
173964,29
173965,35
173966,34
173967,35
173968,1
173969,3
173970,29
173971,34
173972,35
173973,3
173974,34
173975,35
173976,34
173977,3
173978,34
173979,3
173980,34
173981,52
173982,52
173983,10
173984,3
173985,3
173986,16
173987,3
173988,3
173989,3
173990,35
173991,21
173992,3
173993,3
173994,3
173995,5
173996,34
173997,34
173998,35
173999,29
174000,3
174001,35
174002,34
174003,34
174004,34
174005,3
174006,17
174007,23
174008,29
174009,35
174010,34
174011,52
174012,3
174013,34
174014,35
174015,29
174016,34
174017,3
174018,14
174019,34
174020,35
174021,34
174022,12
174023,29
174024,3
174025,37
174026,3
174027,3
174028,35
174029,12
174030,3
174031,35
174032,35
174033,34
174034,34
174035,14
174036,14
174037,35
174038,35
174039,12
174040,34
174041,34
174042,3
174043,35
174044,3
174045,3
174046,37
174047,34
